ID,Sample ID,Still Exists,In English,Sarcasm,Additional Comments,User,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Is About the Holocaust,IHRA Section
1226735179558985729,1,True,True,False,No comments.,GaGaforIsrael,1,False,3,False,False,13
1247631294386896897,2,True,True,False,No comments.,bjgunts,1,False,3,False,False,13
1218171490421628928,3,True,True,False,No comments.,ShabirNusrat,2,False,3,False,False,13
1253324722319667201,4,True,True,False,No comments.,thisismamen,1,False,3,False,True,13
1232351517472100353,5,True,True,False,No comments.,Xzamilloh,2,False,3,False,False,13
1243274849499459584,6,True,True,False,No comments.,tcudaman,1,False,3,False,False,13
1219109445852069890,7,True,True,False,No comments.,KitsuneCosplays,1,False,3,False,False,13
1232424140981841923,8,True,True,False,No comments.,ckelly12352,1,False,3,True,False,13
1224212772562591745,9,True,True,False,No comments.,AlliAbra,1,False,3,False,False,13
1251827598759428097,10,True,True,False,No comments.,ChattyMattE,2,False,3,False,False,13
1221889162523168771,11,True,True,False,No comments.,Farimah,1,False,3,False,False,13
1214542373725884416,12,False,True,False,No comments.,LikeFineWine63,3,False,3,False,False,13
1255472644285235201,13,True,True,False,No comments.,nojoe21,2,False,3,True,False,13
1228093395018682368,14,False,True,False,No comments.,JetstreamSnake,3,False,3,False,False,13
1234931693468909569,15,True,True,False,calling out someone for blaming AIPAC (jewish org) for being responsible for Iran's increase in nuclear stockpile.,guypbenson,1,False,3,True,False,13
1242723503213645824,16,True,True,False,No comments.,Of_the_People7,1,False,3,False,True,13
1226946957815549953,17,True,True,False,No comments.,stevedonsky,1,False,3,False,False,13
1215471650499633152,18,True,True,False,No comments.,johnrcoats,1,False,3,False,False,13
1235727545460391936,19,True,True,False,No comments.,NYJewishWeek,1,False,3,False,False,13
1244510316542771200,20,True,True,False,No comments.,IsaacMassias,1,False,3,False,False,13
1236795802808287233,21,True,True,False,No comments.,Saukel,1,False,3,False,False,13
1226174145710477313,22,True,True,False,No comments.,Pikeitberk,1,False,3,True,False,13
1227502258641702912,23,True,True,False,No comments.,CADCI,1,False,3,False,True,13
1217219021004734465,24,True,True,False,No comments.,Lindat2020T,1,False,3,False,True,13
1222296463822049281,25,True,True,False,No comments.,moonbandito,1,False,3,False,False,13
1239389908076126209,26,True,True,False,No comments.,JustSayXtian,1,False,3,False,False,13
1255551178840182786,27,True,True,False,No comments.,jjraegirl,1,False,3,False,False,13
1235538619344932864,28,True,True,False,"Tweet does not provide sufficient context to Haavara agreement, essentially saying that Zionists collaborated with Nazis during WWII to colonize Israel. Makes it seem like Zionists=Nazis",bano_sanjeeda,4,True,3,False,False,13
1236040185554653188,29,True,True,False,No comments.,thatqueerbird,1,False,3,False,False,13
1223341722572378114,30,True,True,False,I don't understand the context of this tweet,Sean41003921,3,False,3,False,False,13
1234790520335085568,31,True,True,False,No comments.,Prabhat44142876,2,False,3,False,False,13
1232172132966322177,32,True,True,False,No comments.,luzell29481399,2,False,3,False,False,13
1219686343439212544,33,True,True,False,3.1.4- Hitler was funded by the Jews,WavyAVibes,5,False,3,False,False,13
1222224711884648448,34,True,True,False,"I don't think this is antisemitic, but tweet claims 15-20 million jews died in the Holocaust",twifan_nana,2,False,3,False,True,13
1226465467793072129,35,False,True,False,No comments.,sktripathi18,3,False,3,False,False,13
1255665672853610496,36,True,True,False,No comments.,McSporranberg,2,False,3,False,False,13
1222222525377236993,37,True,True,False,No comments.,Violet_Flower13,1,False,3,False,False,13
1255128414819741696,38,True,True,False,No comments.,MalcolmFord10,2,False,3,False,False,13
1241544288875528192,39,False,True,False,No comments.,S_NAMUDURI,3,False,3,False,False,13
1251955772797399044,40,True,True,False,No comments.,sbg_twt,1,False,3,False,False,13
1213275546882232320,41,True,True,False,No comments.,FaineBlackadder,1,False,3,False,False,13
1224225184749621248,42,True,True,False,No comments.,PoliticsBloke,1,False,3,False,False,13
1252237872435888129,43,True,True,False,"3.1.1 Calling for, aiding, or justifying the killing or harming of Jews in the name of a radical ideology or an extremist view of religion",VexIsUgly,1,False,3,False,False,1
1217471572635738114,44,True,True,False,No comments.,ADadJoke,1,False,3,False,False,13
1235694173510160385,45,True,True,False,No comments.,Tee_Ess1612,2,False,3,True,False,13
1225212200949866496,46,True,True,False,No comments.,kfs78,2,False,3,False,False,13
1231755580672499712,47,True,True,False,No comments.,davidcoppin,1,False,3,True,False,13
1255382549762883592,48,True,True,False,No comments.,nemonullius17,1,False,3,True,False,13
1233042517731479553,49,True,True,False,No comments.,SpruceYelverton,4,False,3,False,False,1
1212826893508055041,50,True,True,False,No comments.,Reasons4Thought,4,False,3,False,False,13
1253047548853596161,51,True,True,False,No comments.,ContentbyDavid,1,False,3,False,False,13
1217107152243843072,52,True,True,False,No comments.,J3st_3r,1,False,3,False,False,13
1223448600098824193,53,True,True,False,No comments.,azadessa,1,False,3,False,False,13
1213282360956985344,54,True,True,False,No comments.,Macha_Ruad,1,False,3,False,False,13
1216200617598898177,55,True,True,False,No comments.,360CNN,4,False,3,False,False,1
1234751232696344577,56,True,True,False,No comments.,p0ppysimp,3,False,3,False,False,13
1253350738320920577,57,True,True,False,No comments.,Pak_Mundaa,2,False,3,False,False,13
1216433098650316800,58,True,True,False,No comments.,Christo76267756,1,False,3,False,False,13
1220148520474370053,59,True,True,False,No comments.,e_michael1,1,False,3,True,False,13
1221954604985978886,60,True,True,False,No comments.,thehitman29,1,False,3,False,True,13
1229162762565308417,61,True,True,False,No comments.,RWPUSA,1,False,3,False,False,13
1212984942021316609,62,True,True,False,No comments.,AnIndia65751222,1,False,3,False,False,13
1252539184524300288,63,True,True,False,No comments.,sissyshein,1,False,3,False,True,13
1218031510974029824,64,False,True,False,No comments.,Cicero99,3,False,3,False,False,13
1223231362506858496,65,True,True,False,No comments.,TheAngrySemite,1,False,3,False,False,13
1246841409627439104,66,True,True,False,No comments.,kwkinnersley,1,False,3,False,False,13
1236824341305843713,67,True,True,False,No comments.,Violet_Nightt,1,False,3,True,False,13
1225597074483400705,68,True,True,False,No comments.,GoykhmanAlla,1,False,3,False,False,13
1247615143359516672,69,True,True,False,No comments.,dcombest,1,False,3,False,False,13
1225041530940948480,70,True,True,False,No comments.,MelissaFloBix,1,False,3,False,False,13
1213684533054361601,71,True,True,False,No comments.,PontiffGilly,1,False,3,True,False,13
1213784816782589952,72,True,True,False,No comments.,grizzly712,1,False,3,False,False,13
1216820866648039424,73,True,True,False,No comments.,LGWIZ326,1,False,3,False,False,13
1220766613693259776,74,True,True,False,No comments.,DrLBErdile,1,False,3,False,True,13
1217048233567850496,75,True,True,False,No comments.,haaretzcom,1,False,3,False,False,13
1244433663108022272,76,False,True,False,No comments.,McKayMSmith,3,False,3,False,False,13
1214091883867033601,77,True,True,True,Decision made based on context of other tweets made by individual,RagnarDaneskjo1,2,False,3,False,False,1
1215945983474966532,78,True,True,False,"using ""jews"" to mean ""greedy""",LocNessMonsta,4,False,3,False,False,1
1217341922953584641,79,True,True,False,No comments.,D6plus,2,False,3,False,False,13
1246827427625607173,80,True,True,False,No comments.,EyeAlt,1,False,3,True,False,13
1241223004245438464,81,True,True,False,No comments.,halaljew,1,False,3,False,False,13
1217911201553887238,82,True,True,False,No comments.,MisaAzra,1,False,3,False,False,13
1221590512982847489,83,False,True,False,No comments.,Stacybquiet,3,False,3,False,False,13
1212196624262254593,84,True,True,False,No comments.,GoodnessMrcy,1,False,3,False,False,13
1234853819500187652,85,True,True,False,No comments.,EdwineD_41,1,False,3,False,True,13
1248516381844180993,86,True,True,False,No comments.,eccentricraj,2,False,3,False,False,13
1222884909913690115,87,True,True,False,No comments.,RCCG_PR,1,False,3,False,False,13
1255413038175453185,88,True,True,False,No comments.,David_Lugo_,1,False,3,True,False,13
1255552656497684481,89,True,True,False,No comments.,JakeResist,1,False,3,False,False,13
1235318871374147592,90,True,True,False,islamophobic,cottonpony,1,False,3,False,False,13
1214987199168401408,91,True,True,False,"""american-israeli regime""= possible conspiracy",Nalo_Nei,2,False,3,False,False,2
1221314482070122498,92,True,True,False,"The tweet just includes the headline of the article shared, but person sharing, based on other tweets with ""jews"" is definitely antisemitic",JuliaWraith,1,False,3,False,False,13
1252327809239994376,93,True,True,False,No comments.,Yiddawg,1,False,3,False,False,13
1249694832571883521,94,True,True,False,No comments.,coffeespoonie,1,False,3,True,False,13
1213906252331388930,95,False,True,False,No comments.,marxismocritico,3,False,3,False,False,13
1243305748924379138,96,True,True,False,conspiracy; everything in russia run by jews,SavasWonderland,5,False,3,False,False,2
1229900654795059200,97,True,True,False,No comments.,glibcf,4,False,3,False,False,2
1222268865276731394,98,True,True,False,No comments.,peterjukes,1,False,3,True,False,13
1217991702826360832,99,True,True,False,"Advocating for Nazi ideology of ""Jews will not replace us""",LouisCarrillo17,4,False,3,False,False,1
1214643795955838976,100,True,True,False,No comments.,trishc1,1,False,3,False,True,13
1255467928197238785,101,True,True,False,No comments.,SHARKSURVIVOR1,1,False,3,True,False,13
1217217705675304960,102,True,True,False,No comments.,newways0,5,False,3,False,False,1
1255511871488176133,103,True,True,False,No comments.,Paul97312096,1,False,3,True,False,13
1254811679856168960,104,True,True,False,No comments.,nataliewhomst,1,False,3,False,False,13
1255606569242370049,105,True,True,False,blaming jews for behaviors of some jews,BS1csb,4,False,3,False,False,3
1249013256745660417,106,True,True,False,No comments.,MithSamoun,1,False,3,False,False,13
1212522624854700032,107,True,True,False,No comments.,JHilde9,1,False,3,False,False,13
1243206079250485249,108,True,True,False,islamophobic,timohra,2,False,3,False,False,13
1243003335415869442,109,True,True,False,No comments.,DiceyPrince_,2,False,3,False,True,13
1245172101788528641,110,True,True,False,No comments.,ChumCreek,2,False,3,False,False,13
1237734463318048768,111,True,False,False,No comments.,RosemaryHamulka,1,False,3,False,False,13
1234600376172732424,112,True,True,False,Headline,petekitching,1,False,3,False,False,13
1217506984339132425,113,True,True,False,perverting scripture; sticking to the letters but not the spirit of religious texts; falsifying scripture,beatplusmelodyy,4,False,3,False,False,2
1227144237017333761,114,True,True,False,No comments.,floody1978,1,False,3,False,False,13
1218358708616351744,115,True,True,False,No comments.,survivor_ptsd,1,False,3,False,True,13
1240338472625266690,116,True,True,False,No comments.,anemicbehavior,1,False,3,False,False,13
1213071507426930688,117,True,True,False,No comments.,eiri_left,1,False,3,False,False,13
